brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Bobbi Brown,Skin Long-Wear Fluid Powder Foundation SPF 20,https://www.sephora.com/product/bobbi-brown-skin-long-wear-fluid-powder-foundation-P455195?icid2=products%20grid:p455195,Natural medium beige with yellow & pink undertones,/productimages/sku/s2307205+sw.jpg,Natural 1.4 oz/ 40 mL,Natural,NA,RGB,#F4CCAA,27.56756757,0.770833333,0.811764706
NARS,Soft Matte Complete Foundation,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,Mont Blanc L2 - for fair skin with neutral undertones,/productimages/sku/s2374353+sw.jpg,Mont Blanc 1.5 oz/ 45 mL,Mont Blanc,NA,RGB,#F4CCAD,26.1971831,0.76344086,0.817647059
bareMinerals,BAREPRO Longwear Powder Foundation ,https://www.sephora.com/product/barepro-performance-wear-powder-foundation-P410543?icid2=products%20grid:p410543,Golden Ivory 08 for very light warm skin with yellow undertones,/productimages/sku/s1848027+sw.jpg,Golden Ivory 08 0.34 oz/ 10 mL,Golden Ivory,8,RGB,#F4CD9E,32.79069767,0.796296296,0.788235294
Dermablend,Cover Creme Full Coverage Foundation,https://www.ulta.com/cover-creme-full-coverage-foundation?productId=xlsImpprod540044,0C Pale Ivory (very fair skin with cool undertones),https://images.ulta.com/is/image/Ulta/2155623sw?$50px$,0C Pale Ivory (very fair skin with cool undertones),Pale Ivory,0C,RGB,#F4CDAA,28.37837838,0.770833333,0.811764706
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?icid2=products%20grid:p467622,110C fair with cool undertones,/productimages/sku/s2404994+sw.jpg,110C 1 oz /30 ml,NA,110C,RGB,#F4CDB4,23.4375,0.744186047,0.831372549
L'Oréal,Age Perfect Radiant Serum Foundation,https://www.ulta.com/age-perfect-radiant-serum-foundation?productId=pimprod2017262,Natural Buff,https://images.ulta.com/is/image/Ulta/2569310sw?$50px$,Natural Buff,Natural Buff,NA,RGB,#F4CFA7,31.16883117,0.777777778,0.805882353
PÜR,4-In-1 Foundation Stick,https://www.ulta.com/4-in-1-foundation-stick?productId=xlsImpprod18031021,Porcelain (fair skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2526100sw?$50px$,Porcelain (fair skin w/ neutral undertones),Porcelain,NA,RGB,#F4CFB3,25.84615385,0.747126437,0.829411765
Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,22H light honey light skin with peach undertones,/productimages/sku/s1900828+sw.jpg,22H light honey 1 oz Clean at Sephora,NA,22H,RGB,#F4CFB4,25.3125,0.744186047,0.831372549
ULTA,Moisturizing Foundation Stick,https://www.ulta.com/moisturizing-foundation-stick?productId=xlsImpprod18691125,Medium Cool,https://images.ulta.com/is/image/Ulta/2526378sw?$50px$,Medium Cool,Medium Cool,NA,RGB,#F4D0B0,28.23529412,0.755555556,0.823529412
rms beauty,"""Un"" Cover-up Concealer",https://www.sephora.com/product/un-cover-up-concealer-foundation-P408972?icid2=products%20grid:p408972,11 ivory with slight golden base,/productimages/sku/s1833524+sw.jpg,11 0.20 oz/ 6 mL,NA,11,RGB,#F4D1AB,31.23287671,0.768421053,0.81372549
Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,22S light sand light skin with yellow undertones,/productimages/sku/s1779172+sw.jpg,22S light sand 1 oz Clean at Sephora,NA,22S,RGB,#F4D1B4,27.1875,0.744186047,0.831372549
NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,Natural  selected,https://images.ulta.com/is/image/Ulta/2242595sw?$tn$,Natural,Natural,NA,RGB,#F4D2AB,32.05479452,0.768421053,0.81372549
Makeup Revolution,Conceal & Define Full Coverage Foundation,https://www.ulta.com/conceal-define-full-coverage-foundation?productId=pimprod2000323,F2 (for fair skin tones w/ a yellow undertone),https://images.ulta.com/is/image/Ulta/2536562sw?$50px$,F2 (for fair skin tones w/ a yellow undertone),NA,F2,RGB,#F4D2AF,30.43478261,0.758241758,0.821568627
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,https://www.ulta.com/stay-naked-fix-powder-foundation?productId=pimprod2012871,30WO (light warm with a peachy undertone),https://images.ulta.com/is/image/Ulta/2556518sw?$50px$,30WO (light warm with a peachy undertone),NA,30WO,RGB,#F4D3B9,26.44067797,0.728395062,0.841176471
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Linen,https://images.ulta.com/is/image/Ulta/2558935sw?$50px$,Warm Linen,Warm Linen,NA,RGB,#F4D4AE,32.57142857,0.760869565,0.819607843
Too Faced,Born This Way Undetectable Medium-to-Full Coverage Powder Foundation,https://www.ulta.com/born-this-way-undetectable-medium-full-coverage-powder-foundation?productId=pimprod2007607,Cream Puff (very fair w/ rosy undertones),https://images.ulta.com/is/image/Ulta/2546990sw?$50px$,Cream Puff (very fair w/ rosy undertones),Cream Puff,NA,RGB,#F4D4B9,27.45762712,0.728395062,0.841176471
Dior,BACKSTAGE Face & Body Foundation,https://www.sephora.com/product/backstage-face-body-foundation-P432500?icid2=products%20grid:p432500,2 Cool Rosy,/productimages/sku/s2070456+sw.jpg,2 Cool Rosy 1.6 oz/ 50 mL,Cool Rosy,2,RGB,#F4D5C4,21.25,0.685714286,0.862745098
Revlon,ColorStay Full Cover Foundation,https://www.ulta.com/colorstay-full-cover-foundation?productId=xlsImpprod18391067,Buff 150,https://images.ulta.com/is/image/Ulta/2527749sw?$50px$,Buff 150,Buff,150,RGB,#F4D6B4,31.875,0.744186047,0.831372549
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448?icid2=products%20grid:p49848448,110N light with neutral golden undertones,/productimages/sku/s2361145+sw.jpg,110N 1 oz/ 30 mL,NA,110N,RGB,#F4D6C2,24,0.694444444,0.858823529
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448?icid2=products%20grid:p49848448,120C light with cool peach undertones,/productimages/sku/s2361152+sw.jpg,120C 1 oz/ 30 mL,NA,120C,RGB,#F4D6C2,24,0.694444444,0.858823529
ILIA,True Skin Serum Foundation,https://www.sephora.com/product/true-skin-serum-foundation-P429548?icid2=products%20grid:p429548,Sable fair with neutral warm undertones,/productimages/sku/s2174092+sw.jpg,Sable 1 oz/ 30 mL Clean at Sephora,Sable,NA,RGB,#F4DACB,21.95121951,0.650793651,0.876470588
Dior,BACKSTAGE Face & Body Foundation,https://www.sephora.com/product/backstage-face-body-foundation-P432500?icid2=products%20grid:p432500,1 Cool Rosy,/productimages/sku/s2070415+sw.jpg,1 Cool Rosy 1.6 oz/ 50 mL,Cool Rosy,1,RGB,#F4DDCE,23.68421053,0.633333333,0.882352941
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448?icid2=products%20grid:p49848448,100W light with warm golden undertones,/productimages/sku/s2354124+sw.jpg,100W 1 oz/ 30 mL,NA,100W,RGB,#F4DEC4,32.5,0.685714286,0.862745098
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 08 Linen (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231013sw?$50px$,"CN 08 Linen (very fair, cool-neutral undertones)",Linen,CN 08,RGB,#F4DFCF,25.94594595,0.627118644,0.884313725
Clinique,Stay Matte Oil-Free Makeup,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929,"CN 08 Linen (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2247036sw?$50px$,"CN 08 Linen (very fair, cool-neutral undertones)",Linen,CN 08,RGB,#F4DFCF,25.94594595,0.627118644,0.884313725
Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 08 Linen (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2291659sw?$50px$,"CN 08 Linen (very fair, cool-neutral undertones)",Linen,CN 08,RGB,#F4DFCF,25.94594595,0.627118644,0.884313725
PÜR,4-In-1 Foundation Stick,https://www.ulta.com/4-in-1-foundation-stick?productId=xlsImpprod18031021,Light Porcelain (fairest skin w/ neutral undertones)  selected,https://images.ulta.com/is/image/Ulta/2526197sw?$tn$,Light Porcelain (fairest skin w/ neutral undertones),Light Porcelain,NA,RGB,#F4DFD2,22.94117647,0.607142857,0.890196078
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,https://www.ulta.com/conceal-define-satte-matte-powder-foundation?productId=pimprod2012988,P4 (light skin tones w/ pink undertone),https://images.ulta.com/is/image/Ulta/2554187sw?$50px$,P4 (light skin tones w/ pink undertone),NA,P4,RGB,#F4E0D2,24.70588235,0.607142857,0.890196078
Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,8S porcelain very fair skin,/productimages/sku/s1900794+sw.jpg,tarte SEA Water Foundation Broad Spectrum SPF 15 8S porcelain 1 oz Clean at Sephora,tarte SEA Water Foundation Broad Spectrum SPF 15,8S,RGB,#F4E0D7,18.62068966,0.568627451,0.9
ULTA,Velvet Matte Longwear Foundation,https://www.ulta.com/velvet-matte-longwear-foundation?productId=pimprod2020823,Fair to Light Neutral,https://images.ulta.com/is/image/Ulta/2559873sw?$50px$,Fair to Light Neutral,Fair to Light Neutral,NA,RGB,#F4E1D1,27.42857143,0.614035088,0.888235294
Dior,BACKSTAGE Face & Body Foundation,https://www.sephora.com/product/backstage-face-body-foundation-P432500?icid2=products%20grid:p432500,1 Cool,/productimages/sku/s2070407+sw.jpg,1 Cool 1.6 oz/ 50 mL,Cool,1,RGB,#F4E1D3,25.45454545,0.6,0.892156863
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980,100 Neutral (very fair skin w/ neutral undertone) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2543565sw?$50px$,100 Neutral (very fair skin w/ neutral undertone),Neutral,100,RGB,#F4E2DA,18.46153846,0.541666667,0.905882353
Bobbi Brown,Skin Foundation SPF 15,https://www.sephora.com/product/skin-foundation-spf-15-P270551?icid2=products%20grid:p270551,Porcelain 0 very fair beige with neutral undertones; for extra light skin,/productimages/sku/s1288752+sw.jpg,Porcelain 0 1 oz/ 30 mL,Porcelain,0,RGB,#F4E3D2,30,0.607142857,0.890196078
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Buff Beige,https://images.ulta.com/is/image/Ulta/2537779sw?$50px$,Buff Beige,Buff Beige,NA,RGB,#F4E6D9,28.88888889,0.551020408,0.903921569
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,https://www.ulta.com/conceal-define-satte-matte-powder-foundation?productId=pimprod2012988,P1 (fair skin tones w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2554296sw?$50px$,P1 (fair skin tones w/ neutral undertone),NA,P1,RGB,#F4E7DB,28.8,0.531914894,0.907843137
The Ordinary,Coverage Foundation,https://www.ulta.com/coverage-foundation?productId=pimprod2017436,1.0 P (very fair w/ pink undertones),https://images.ulta.com/is/image/Ulta/2569936sw?$50px$,1.0 P (very fair w/ pink undertones),P,1,RGB,#F4E8D6,36,0.576923077,0.898039216
The Ordinary,Coverage Foundation,https://www.ulta.com/coverage-foundation?productId=pimprod2017436,1.0 NS (very fair w/ neutral undertones with silver highlights),https://images.ulta.com/is/image/Ulta/2569935sw?$50px$,1.0 NS (very fair w/ neutral undertones with silver highlights),NS,1,RGB,#F4E8D7,35.17241379,0.568627451,0.9
The Ordinary,Serum Foundation,https://www.ulta.com/ulta/browse/productDetail.jsp?productId=pimprod2017458,1.0 NS (very fair w/ neutral undertones with silver highlights),https://images.ulta.com/is/image/Ulta/2569944sw?$50px$,1.0 NS (very fair w/ neutral undertones with silver highlights),NS,1,RGB,#F4E8D7,35.17241379,0.568627451,0.9
Natasha Denona,Foundation X+,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,4Y Yellow - Fair yellow undertone,/productimages/sku/s2304848+sw.jpg,4Y Yellow - Fair 1.01 oz/ 30 mL,NA,4Y,RGB,#F4E9DA,34.61538462,0.541666667,0.905882353
Clinique,Almost Powder Makeup,https://www.ulta.com/almost-powder-makeup?productId=xlsImpprod10791895,01 Fair,https://images.ulta.com/is/image/Ulta/2160686?$sm$,01 Fair,Fair,1,RGB,#F4F3F1,40,0.12,0.950980392
Clinique,Almost Powder Makeup,https://www.ulta.com/almost-powder-makeup?productId=xlsImpprod10791895,02 Neutral Fair,https://images.ulta.com/is/image/Ulta/2160687?$sm$,02 Neutral Fair,Neutral Fair,2,RGB,#F4F3F1,40,0.12,0.950980392
Clinique,Almost Powder Makeup,https://www.ulta.com/almost-powder-makeup?productId=xlsImpprod10791895,04 Neutral,https://images.ulta.com/is/image/Ulta/2160688?$sm$,04 Neutral,Neutral,4,RGB,#F4F3F1,40,0.12,0.950980392
Clinique,Almost Powder Makeup,https://www.ulta.com/almost-powder-makeup?productId=xlsImpprod10791895,05 Medium,https://images.ulta.com/is/image/Ulta/2160690?$sm$,05 Medium,Medium,5,RGB,#F4F3F2,30,0.083333333,0.952941176
Clinique,Almost Powder Makeup,https://www.ulta.com/almost-powder-makeup?productId=xlsImpprod10791895,06 Deep,https://images.ulta.com/is/image/Ulta/2160691?$sm$,06 Deep,Deep,6,RGB,#F4F3F2,30,0.083333333,0.952941176
Tarte,Double Duty Beauty Shape Tape Pressed Powder,https://www.ulta.com/double-duty-beauty-shape-tape-pressed-powder?productId=pimprod2002699,22B Light Beige (light skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2538339sw?$50px$,22B Light Beige (light skin w/ pink undertones),Light Beige,22B,RGB,#F5B491,21,0.833333333,0.764705882
MAC,Studio Fix Soft Matte Foundation Stick,https://www.ulta.com/studio-fix-soft-matte-foundation-stick?productId=pimprod2009098,NC18 (beige w/ neutral undertone w/ light skin),https://images.ulta.com/is/image/Ulta/2551656sw?$50px$,NC18 (beige w/ neutral undertone w/ light skin),NA,NC18,RGB,#F5B58A,24.11214953,0.842519685,0.750980392
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Light 08 (for very light neutral skin with a subtle yellow hue),https://images.ulta.com/is/image/Ulta/2557720sw?$50px$,Light 08 (for very light neutral skin with a subtle yellow hue),Light,8,RGB,#F5B780,28.20512821,0.854014599,0.731372549
J.Cat Beauty,Aquasurance Compact Foundation,https://www.ulta.com/aquasurance-compact-foundation?productId=pimprod2000221,Buff,https://images.ulta.com/is/image/Ulta/2550022sw?$50px$,Buff,Buff,NA,RGB,#F5BD91,26.4,0.833333333,0.764705882
Tarte,Double Duty Beauty Shape Tape Pressed Powder,https://www.ulta.com/double-duty-beauty-shape-tape-pressed-powder?productId=pimprod2002699,15N Fair-Light Neutral (fair to light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538336sw?$50px$,15N Fair-Light Neutral (fair to light skin w/ neutral undertones),Fair-Light Neutral,15N,RGB,#F5C19D,24.54545455,0.814814815,0.788235294
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Ivory 07 (for very light warm skin with a yellow hue),https://images.ulta.com/is/image/Ulta/2557732sw?$50px$,Golden Ivory 07 (for very light warm skin with a yellow hue),Golden Ivory,7,RGB,#F5C290,29.7029703,0.834710744,0.762745098
Exa,High Fidelity Foundation,https://www.ulta.com/high-fidelity-foundation?productId=pimprod2019009,420 Annica (light neutral with subtle golden undertones),https://images.ulta.com/is/image/Ulta/2573283sw?$50px$,420 Annica (light neutral with subtle golden undertones),Annica,420,RGB,#F5C294,28.45360825,0.829059829,0.770588235
Revlon,ColorStay Makeup For Normal/Dry Skin,https://www.ulta.com/colorstay-makeup-normaldry-skin?productId=xlsImpprod1810159,460 Macadamia,https://images.ulta.com/is/image/Ulta/2535167sw?$50px$,460 Macadamia,Macadamia,460,RGB,#F5C29A,26.37362637,0.81981982,0.782352941
COVER FX,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,P30 (light to medium light skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2535849sw?$50px$,P30 (light to medium light skin w/ pink undertones),NA,P30,RGB,#F5C2AF,16.28571429,0.777777778,0.823529412
Bobbi Brown,Sheer Finish Pressed Setting Powder,https://www.sephora.com/product/sheer-finish-pressed-powder-P270540?icid2=products%20grid:p270540,Warm Natural dark beige; sets and controls shine on medium skin,/productimages/sku/s1287531+sw.jpg,Warm Natural 0.38 oz,Warm Natural,NA,RGB,#F5C4A2,24.57831325,0.805825243,0.798039216
MILK MAKEUP,Flex Foundation Stick,https://www.sephora.com/product/flex-foundation-stick-P448151?icid2=products%20grid:p448151,Vanilla light with cool pink undertones,/productimages/sku/s2242006+sw.jpg,Vanilla,Vanilla,NA,RGB,#F5C4B0,17.39130435,0.775280899,0.825490196
bareMinerals,BAREPRO Performance Wear Powder Foundation,https://www.ulta.com/barepro-performance-wear-powder-foundation?productId=xlsImpprod14411013,Warm Light 07 (for fair warm skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2306190sw?$50px$,Warm Light 07 (for fair warm skin w/ yellow undertones),Warm Light,7,RGB,#F5C59D,27.27272727,0.814814815,0.788235294
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,https://www.ulta.com/barepro-performance-wear-liquid-foundation-broad-spectrum-spf-20?productId=xlsImpprod16321440,Warm Light 07 (for fair warm skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2511391sw?$50px$,Warm Light 07 (for fair warm skin w/ yellow undertones),Warm Light,7,RGB,#F5C59D,27.27272727,0.814814815,0.788235294
Bite Beauty,Changemaker Supercharged Micellar Foundation,https://www.sephora.com/product/bite-beauty-changemaker-supercharged-micellar-foundation-vegan-P454740?icid2=products%20grid:p454740,L15 fair light with neutral undertone,/productimages/sku/s2253045+sw.jpg,L15 1 oz/ 30 mL Clean at Sephora,NA,L15,RGB,#F5C5B1,17.64705882,0.772727273,0.82745098
Dermablend,Quick Fix Body Foundation Stick,https://www.ulta.com/quick-fix-body-foundation-stick?productId=xlsImpprod10421007,10C Nude,https://images.ulta.com/is/image/Ulta/2274142sw?$50px$,10C Nude,Nude,10C,RGB,#F5C799,30,0.821428571,0.780392157
